field_id	title	availability	stability	private	value_type	base_type	item_type	strata	instanced	arrayed	sexed	units	main_category	encoding_id	instance_id	instance_min	instance_max	array_min	array_max	notes	debut	version	num_participants	item_count	showcase_order	tier
26588	Volume of Cerebellum-Cortex (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of Cerebellum-Cortex in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26589	Volume of Thalamus-Proper (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of Thalamus-Proper in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43166	46403	0	111
26590	Volume of Caudate (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of Caudate in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26591	Volume of Putamen (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of Putamen in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26592	Volume of Pallidum (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of Pallidum in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26593	Volume of Hippocampus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of Hippocampus in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26594	Volume of Amygdala (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of Amygdala in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26595	Volume of Accumbens-area (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of Accumbens-area in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26596	Volume of VentralDC (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of VentralDC in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26597	Volume of vessel (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of vessel in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26598	Volume of choroid-plexus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	190	0	2	2	3	0	0	Volume of choroid-plexus in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26599	Number of HolesBeforeFixing (right hemisphere)	0	2	0	11	0	0	3	1	0	0	count	190	0	2	2	3	0	0	Number of HolesBeforeFixing in the right hemisphere generated by subcortical volumetric segmentation (aseg)	2019-04-12	2021-06-07	43167	46404	0	111
26600	Volume of Lateral-nucleus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Lateral-nucleus in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26601	Volume of Basal-nucleus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Basal-nucleus in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26602	Volume of Accessory-Basal-nucleus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Accessory-Basal-nucleus in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26603	Volume of Anterior-amygdaloid-area-AAA (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Anterior-amygdaloid-area-AAA in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26604	Volume of Central-nucleus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Central-nucleus in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26605	Volume of Medial-nucleus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Medial-nucleus in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26606	Volume of Cortical-nucleus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Cortical-nucleus in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26607	Volume of Corticoamygdaloid-transitio (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Corticoamygdaloid-transitio in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26608	Volume of Paralaminar-nucleus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Paralaminar-nucleus in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26609	Volume of Whole-amygdala (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Whole-amygdala in the left hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26610	Volume of Lateral-nucleus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Lateral-nucleus in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26611	Volume of Basal-nucleus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Basal-nucleus in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26612	Volume of Accessory-Basal-nucleus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Accessory-Basal-nucleus in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26613	Volume of Anterior-amygdaloid-area-AAA (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Anterior-amygdaloid-area-AAA in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26614	Volume of Central-nucleus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Central-nucleus in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26615	Volume of Medial-nucleus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Medial-nucleus in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26616	Volume of Cortical-nucleus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Cortical-nucleus in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26617	Volume of Corticoamygdaloid-transitio (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Corticoamygdaloid-transitio in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26618	Volume of Paralaminar-nucleus (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Paralaminar-nucleus in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26619	Volume of Whole-amygdala (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Whole-amygdala in the right hemisphere generated by subcortical volumetric sub-segmentation of the Amygdala Nuclei	2019-04-12	2021-06-07	43167	46404	0	111
26620	Volume of Hippocampal-tail (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Hippocampal-tail in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26621	Volume of subiculum-body (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of subiculum-body in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26622	Volume of CA1-body (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA1-body in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26623	Volume of subiculum-head (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of subiculum-head in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26624	Volume of hippocampal-fissure (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of hippocampal-fissure in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26625	Volume of presubiculum-head (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of presubiculum-head in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26626	Volume of CA1-head (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA1-head in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26627	Volume of presubiculum-body (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of presubiculum-body in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26628	Volume of parasubiculum (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of parasubiculum in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26629	Volume of molecular-layer-HP-head (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of molecular-layer-HP-head in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26630	Volume of molecular-layer-HP-body (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of molecular-layer-HP-body in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26631	Volume of GC-ML-DG-head (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of GC-ML-DG-head in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26632	Volume of CA3-body (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA3-body in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26633	Volume of GC-ML-DG-body (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of GC-ML-DG-body in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26634	Volume of CA4-head (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA4-head in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26635	Volume of CA4-body (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA4-body in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26636	Volume of fimbria (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of fimbria in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26637	Volume of CA3-head (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA3-head in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26638	Volume of HATA (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of HATA in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26639	Volume of Whole-hippocampal-body (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Whole-hippocampal-body in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26640	Volume of Whole-hippocampal-head (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Whole-hippocampal-head in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26641	Volume of Whole-hippocampus (left hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Whole-hippocampus in the left hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26642	Volume of Hippocampal-tail (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of Hippocampal-tail in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26643	Volume of subiculum-body (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of subiculum-body in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26644	Volume of CA1-body (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA1-body in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26645	Volume of subiculum-head (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of subiculum-head in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26646	Volume of hippocampal-fissure (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of hippocampal-fissure in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26647	Volume of presubiculum-head (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of presubiculum-head in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26648	Volume of CA1-head (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA1-head in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26649	Volume of presubiculum-body (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of presubiculum-body in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26650	Volume of parasubiculum (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of parasubiculum in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26651	Volume of molecular-layer-HP-head (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of molecular-layer-HP-head in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26652	Volume of molecular-layer-HP-body (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of molecular-layer-HP-body in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26653	Volume of GC-ML-DG-head (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of GC-ML-DG-head in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26654	Volume of CA3-body (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA3-body in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26655	Volume of GC-ML-DG-body (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of GC-ML-DG-body in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
26656	Volume of CA4-head (right hemisphere)	0	2	0	31	0	0	3	1	0	0	mm3	191	0	2	2	3	0	0	Volume of CA4-head in the right hemisphere generated by subcortical volumetric sub-segmentation of the Hippocampal Subfields	2019-04-12	2021-06-07	43167	46404	0	111
